# group  group_size  exttype  extval  t  delta  Q_T  file
BI  120  angle  0.25532  50  0.796794951783094896  21.0756111361  qcoGBIN0T50exttypeangleextval0.25532f1s0v0.0.0.txt
BI  120  angle  0.25556  50  0.796438913639331281  21.0342258774  qcoGBIN0T50exttypeangleextval0.25556f1s0v0.0.0.txt
BI  120  angle  0.2561  50  0.795621667194827964  20.9397732693  qcoGBIN0T50exttypeangleextval0.2561f1s0v0.0.0.txt
BI  120  angle  0.25641  50  0.795149569006400436  20.8855526441  qcoGBIN0T50exttypeangleextval0.25641f1s0v0.0.0.txt
BI  120  angle  0.25676  50  0.794625912651697242  20.8257007152  qcoGBIN0T50exttypeangleextval0.25676f1s0v0.0.0.txt
BI  120  angle  0.25758  50  0.793386007654741543  20.6851879462  qcoGBIN0T50exttypeangleextval0.25758f1s0v0.0.0.txt
BI  120  angle  0.25773  50  0.793149184852068978  20.6585405441  qcoGBIN0T50exttypeangleextval0.25773f1s0v0.0.0.txt
BI  120  angle  0.25806  50  0.792644612717125496  20.6019678499  qcoGBIN0T50exttypeangleextval0.25806f1s0v0.0.0.txt
BI  120  angle  0.25843  50  0.792094114830580232  20.5405575958  qcoGBIN0T50exttypeangleextval0.25843f1s0v0.0.0.txt
BI  120  angle  0.25862  50  0.791799639235616470  20.5078403016  qcoGBIN0T50exttypeangleextval0.25862f1s0v0.0.0.txt
BI  120  angle  0.25926  50  0.790827758579157325  20.4005112605  qcoGBIN0T50exttypeangleextval0.25926f1s0v0.0.0.txt
BI  120  angle  0.25974  50  0.790094476645229360  20.3201861742  qcoGBIN0T50exttypeangleextval0.25974f1s0v0.0.0.txt
BI  120  angle  0.26  50  0.789698070619125447  20.2769951569  qcoGBIN0T50exttypeangleextval0.26f1s0v0.0.0.txt
BI  120  angle  0.26027  50  0.789279614416407482  20.2315770195  qcoGBIN0T50exttypeangleextval0.26027f1s0v0.0.0.txt
BI  120  angle  0.26042  50  0.789061534681913535  20.2079782698  qcoGBIN0T50exttypeangleextval0.26042f1s0v0.0.0.txt
BI  120  angle  0.26136  50  0.787611959729260902  20.0523426595  qcoGBIN0T50exttypeangleextval0.26136f1s0v0.0.0.txt
BI  120  angle  0.2619  50  0.786781825180613126  19.9641620040  qcoGBIN0T50exttypeangleextval0.2619f1s0v0.0.0.txt
BI  120  angle  0.26263  50  0.785672941038088379  19.8474312120  qcoGBIN0T50exttypeangleextval0.26263f1s0v0.0.0.txt
BI  120  angle  0.26316  50  0.784854381083827657  19.7620302309  qcoGBIN0T50exttypeangleextval0.26316f1s0v0.0.0.txt
BI  120  angle  0.26374  50  0.783962429429837515  19.6697049812  qcoGBIN0T50exttypeangleextval0.26374f1s0v0.0.0.txt
BI  120  angle  0.26389  50  0.783726805077107680  19.6454421312  qcoGBIN0T50exttypeangleextval0.26389f1s0v0.0.0.txt
BI  120  angle  0.26471  50  0.782463762431038656  19.5162743545  qcoGBIN0T50exttypeangleextval0.26471f1s0v0.0.0.txt
BI  120  angle  0.26506  50  0.781915016248613925  19.4606192322  qcoGBIN0T50exttypeangleextval0.26506f1s0v0.0.0.txt
BI  120  angle  0.26562  50  0.781039303231345960  19.3723768776  qcoGBIN0T50exttypeangleextval0.26562f1s0v0.0.0.txt
BI  120  angle  0.26596  50  0.780523153426150196  19.3206943172  qcoGBIN0T50exttypeangleextval0.26596f1s0v0.0.0.txt
BI  120  angle  0.26667  50  0.779420404239239972  19.2110807231  qcoGBIN0T50exttypeangleextval0.26667f1s0v0.0.0.txt
BI  120  angle  0.26786  50  0.777564385301336203  19.0290315628  qcoGBIN0T50exttypeangleextval0.26786f1s0v0.0.0.txt
BI  120  angle  0.26829  50  0.776883800110378053  18.9630302378  qcoGBIN0T50exttypeangleextval0.26829f1s0v0.0.0.txt
BI  120  angle  0.26866  50  0.776314315625880158  18.9081099411  qcoGBIN0T50exttypeangleextval0.26866f1s0v0.0.0.txt
BI  120  angle  0.26923  50  0.775415105493863832  18.8219550270  qcoGBIN0T50exttypeangleextval0.26923f1s0v0.0.0.txt
BI  120  angle  0.26984  50  0.774457225064573707  18.7309298657  qcoGBIN0T50exttypeangleextval0.26984f1s0v0.0.0.txt
BI  120  angle  0.27027  50  0.773783148926720066  18.6673332262  qcoGBIN0T50exttypeangleextval0.27027f1s0v0.0.0.txt
BI  120  angle  0.27083  50  0.772897210066713636  18.5843186967  qcoGBIN0T50exttypeangleextval0.27083f1s0v0.0.0.txt
BI  120  angle  0.27143  50  0.771959150626476021  18.4971189950  qcoGBIN0T50exttypeangleextval0.27143f1s0v0.0.0.txt
BI  120  angle  0.2716  50  0.771680912379376527  18.4713915621  qcoGBIN0T50exttypeangleextval0.2716f1s0v0.0.0.txt
BI  120  angle  0.27273  50  0.769907155963523326  18.3088336613  qcoGBIN0T50exttypeangleextval0.27273f1s0v0.0.0.txt
BI  120  angle  0.27368  50  0.768390507682777724  18.1718006386  qcoGBIN0T50exttypeangleextval0.27368f1s0v0.0.0.txt
BI  120  angle  0.27381  50  0.768191607518747821  18.1539616304  qcoGBIN0T50exttypeangleextval0.27381f1s0v0.0.0.txt
BI  120  angle  0.27397  50  0.767932663919142722  18.1307829470  qcoGBIN0T50exttypeangleextval0.27397f1s0v0.0.0.txt
BI  120  angle  0.27536  50  0.765721392975170834  17.9349197644  qcoGBIN0T50exttypeangleextval0.27536f1s0v0.0.0.txt
BI  120  angle  0.27551  50  0.765485596871860130  17.9142506073  qcoGBIN0T50exttypeangleextval0.27551f1s0v0.0.0.txt
BI  120  angle  0.27586  50  0.764924189854552017  17.8652051563  qcoGBIN0T50exttypeangleextval0.27586f1s0v0.0.0.txt
BI  120  angle  0.27632  50  0.764199491907294748  17.8022372866  qcoGBIN0T50exttypeangleextval0.27632f1s0v0.0.0.txt
BI  120  angle  0.27692  50  0.763228141824114581  17.7184386046  qcoGBIN0T50exttypeangleextval0.27692f1s0v0.0.0.txt
BI  120  angle  0.27869  50  0.760395452465450816  17.4779144062  qcoGBIN0T50exttypeangleextval0.27869f1s0v0.0.0.txt
